measure,location,sex,age,cause,rei,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),United States of America,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2013,49.263905945169995,73.06302572353,29.90923736771
DALYs (Disability-Adjusted Life Years),United States of America,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2014,0.044439672760213,0.0656107251130811,0.0270559111912029
DALYs (Disability-Adjusted Life Years),United States of America,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2014,47.99213828563,71.67858770164999,28.712124471619997
DALYs (Disability-Adjusted Life Years),United States of America,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2015,0.0424150000460627,0.0632917745985808,0.0251572918828669
DALYs (Disability-Adjusted Life Years),United States of America,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2015,46.86318824805,70.85248635354,27.446809511380003
DALYs (Disability-Adjusted Life Years),United States of America,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2016,0.0396121042847583,0.0599665928451472,0.0226283945283763
DALYs (Disability-Adjusted Life Years),United States of America,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2016,44.69804689242,68.96910974807,25.04651196508
DALYs (Disability-Adjusted Life Years),United States of America,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2017,0.0363055755664922,0.0560868781017854,0.0196405337739905
DALYs (Disability-Adjusted Life Years),United States of America,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2017,41.508476079670004,65.40923226992001,22.09533446437
DALYs (Disability-Adjusted Life Years),United States of America,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2018,0.033544398443606,0.0531690173516634,0.0171537648367613
DALYs (Disability-Adjusted Life Years),United States of America,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2018,38.39783503062,61.656239822740005,19.20079363172
DALYs (Disability-Adjusted Life Years),United States of America,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2019,0.0323698783376187,0.0519464180848089,0.0161273597096559
DALYs (Disability-Adjusted Life Years),United States of America,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2019,37.21589423374,60.28619520251,18.28387971232
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2010,0.0829877986452267,0.1052429987088905,0.0628058789195547
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2010,73.18979256636,91.8045823498,56.11575681532
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2011,0.0818660365961095,0.1019579925246162,0.0630192127612787
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2011,72.54196646143001,89.24306569928001,55.88401792232
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2012,0.0781065936715408,0.0976509335744307,0.0610969583987431
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2012,68.08776659682,83.33132555891001,51.94318323975
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2013,0.0742076819189422,0.0932362627222853,0.0575254852123957
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2013,64.57940357316,80.41702448098,48.984530678869994
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2014,0.0707194929439855,0.0898125336185957,0.0537407231619746
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2014,60.84872512292,76.93103976824,44.84103039579
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2015,0.0693963719761199,0.090134040674566,0.05023466713457
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2015,60.21761868324,77.9688991978,42.83907460456
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2016,0.0695265369873498,0.0913750952307508,0.0493433247255234
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2016,61.35676032178,79.97213249885,44.47520476478
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2017,0.0693276001651792,0.0930598464021478,0.0457118357864016
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2017,60.68774898995,80.92539465994,40.21300809247
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2018,0.0692672592707676,0.0985170969668368,0.0430048769406371
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2018,60.419459231699996,85.93108778164,37.96442957349
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2019,0.0690886789952655,0.1028905451758734,0.0379247851971634
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2019,61.135810460250006,93.21748012063999,34.78751889355
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2010,0.2762147524150361,0.3403364764961464,0.2126991839725211
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2010,161.85831573826002,205.82502103107,124.95842222824999
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2011,0.2767355434182196,0.3348353365130712,0.2180286899347217
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2011,161.10746359038998,198.19482937285002,127.18663114076
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2012,0.2756836983988859,0.3325448252414656,0.2185028782416376
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2012,160.87741415549002,195.15382676859,126.72971768451
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2013,0.2716567121497202,0.3304908910224067,0.2140329648033648
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2013,156.09156162937,188.56347405154,122.29905221474999
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2014,0.2709263772835606,0.331428822056018,0.2154776326966563
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2014,155.50361398535,189.93920166831,119.87633364966
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2015,0.2718448872837513,0.3408905527592721,0.2070607441031394
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2015,156.58283755955,197.81784402581002,115.19906076075999
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2016,0.272772645266418,0.3305479075044271,0.2127158529260876
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2016,152.98199123971,187.8739989132,120.46995202197
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2017,0.274460355631032,0.3317747456171296,0.2178216801728299
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2017,149.12385383281,179.66521458646,118.43966268362
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2018,0.279057969257015,0.3402180769211368,0.2168970270205629
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2018,152.38890115075,183.88898688925002,118.39187111452999
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2019,0.2818627663910946,0.3509902770938304,0.2035253485205736
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2019,154.38822159765002,193.20718695344002,115.19909448661
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2010,0.3131242293193993,0.3659410937544587,0.2574680415699008
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2010,2423.85295821911,2864.97035324366,1955.38817072715
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2011,0.3121597323373279,0.3624665354678946,0.2574265495216384
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2011,2383.0982066258,2778.1311033449897,1946.1964617142598
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2012,0.3127366894213409,0.3600222618528136,0.2566248617050408
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2012,2423.91899470118,2815.37221691222,2000.56087336879
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2013,0.310928020991997,0.3617887930087312,0.2553163113926857
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2013,2370.84096073631,2769.8257033845002,1945.88164453078
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2014,0.3112151038348805,0.3658061241861563,0.2545731042707249
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2014,2374.91397639538,2792.1349036279903,1934.44134125913
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2015,0.3113717814506369,0.3678056046346431,0.2524224617422522
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2015,2411.0228846700998,2864.0075582500103,1944.64033597979
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2016,0.3104706652080432,0.364090356378709,0.2533581563994079
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2016,2284.04867603394,2683.92828053696,1858.4904646745701
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2017,0.3104124969853968,0.3631836870782447,0.2550494762637763
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2017,2179.27213504901,2540.32213313195,1790.98559834915
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2018,0.3119556337136105,0.3642114871885392,0.2546062466427045
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2018,2211.43734740885,2589.11250397561,1805.7845257114
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2019,0.3125110001185254,0.366174978611154,0.2485840724252342
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2019,2213.5049374466703,2625.71202186959,1777.4073256366
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2010,0.0380314989868899,0.0595638685826572,0.0207328993193781
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2010,35.10065126329,55.52853444808999,18.7215480138
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2011,0.0363775559845379,0.0572489862937791,0.0193950133403155
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2011,32.88915832587,52.291300275409995,17.16294568451
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2012,0.0351145142794027,0.0556827607782019,0.0182725096713879
DALYs (Disability-Adjusted Life Years),Canada,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2012,31.52416766383,50.56819438673,16.12354942325
