measure,country,cause,risk-exposure-impact,metric,year,measure val,upper,lower,pm25 concentration,pm25 lower bound,pm25 upper bound,sdi mean value
DALYs (Disability-Adjusted Life Years),Russian Federation,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2011,0.0956585382123319,0.1317282025448364,0.0638171535924484,10.53,8.32,13.19,0.767633587927234
DALYs (Disability-Adjusted Life Years),Russian Federation,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2011,71.52536074076001,97.9945997467,48.23754148903,10.53,8.32,13.19,0.767633587927234
DALYs (Disability-Adjusted Life Years),Russian Federation,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2012,0.0927128028394806,0.1274349301642172,0.0617229774984028,10.22,8.31,12.3,0.77192038427212
DALYs (Disability-Adjusted Life Years),Russian Federation,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2012,68.14159719656,92.40162351716,46.42521523876,10.22,8.31,12.3,0.77192038427212
DALYs (Disability-Adjusted Life Years),Russian Federation,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2013,0.089371609644178,0.1231129197197382,0.0602675452521943,10.46,8.4,12.97,0.776526978961411
DALYs (Disability-Adjusted Life Years),Russian Federation,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2013,66.30359786996,91.23003697868,44.22144972341,10.46,8.4,12.97,0.776526978961411
DALYs (Disability-Adjusted Life Years),Russian Federation,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2014,0.0863683140597621,0.1227210650053739,0.0565109571084017,10.8,8.78,13.19,0.780617524284297
DALYs (Disability-Adjusted Life Years),Russian Federation,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2014,66.80981417428,96.02769296033,43.3213823998,10.8,8.78,13.19,0.780617524284297
DALYs (Disability-Adjusted Life Years),Russian Federation,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2015,0.0837776570315829,0.1241986545995459,0.0500957496290056,9.49,7.7,11.57,0.784913773964283
DALYs (Disability-Adjusted Life Years),Russian Federation,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2015,65.21317473853,97.44940102551,38.41939803933,9.49,7.7,11.57,0.784913773964283
DALYs (Disability-Adjusted Life Years),Russian Federation,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2016,0.0811958685719096,0.1158038163508507,0.0506826260147714,8.71,7.07,11.03,0.790330149439335
DALYs (Disability-Adjusted Life Years),Russian Federation,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2016,61.62678669257001,87.86395846686,39.69030500652,8.71,7.07,11.03,0.790330149439335
DALYs (Disability-Adjusted Life Years),Russian Federation,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2017,0.0777640048043772,0.1083451896106628,0.0491167955592166,8.38,6.8,10.4,0.79566948446832
DALYs (Disability-Adjusted Life Years),Russian Federation,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2017,55.84260966962,78.74927948202999,36.69571674813,8.38,6.8,10.4,0.79566948446832
DALYs (Disability-Adjusted Life Years),Russian Federation,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2018,0.0749316567024878,0.1065792758794959,0.0463900612237864,9.22,7.62,11.25,0.800108144129611
DALYs (Disability-Adjusted Life Years),Russian Federation,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2018,53.09524086128,74.43490631883,33.41122343583,9.22,7.62,11.25,0.800108144129611
DALYs (Disability-Adjusted Life Years),Russian Federation,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2019,0.0723406560557206,0.1095373901602911,0.0405040938779798,8.88,7.31,10.85,0.803658201264112
DALYs (Disability-Adjusted Life Years),Russian Federation,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2019,51.02113294193,75.85130908215,29.1407403414,8.88,7.31,10.85,0.803658201264112
DALYs (Disability-Adjusted Life Years),Japan,Stroke,Ambient particulate matter pollution,Percent,2010,0.0667373361107699,0.0932204072586665,0.0421300312632413,14.22,13.23,15.24,0.844361810771781
DALYs (Disability-Adjusted Life Years),Japan,Stroke,Ambient particulate matter pollution,Rate,2010,132.63161957776,185.67083039032,82.20265150621,14.22,13.23,15.24,0.844361810771781
DALYs (Disability-Adjusted Life Years),Japan,Stroke,Ambient particulate matter pollution,Percent,2011,0.0685833153432395,0.0942398960233399,0.0463454413541707,13.91,12.87,15.01,0.846750266822805
DALYs (Disability-Adjusted Life Years),Japan,Stroke,Ambient particulate matter pollution,Rate,2011,137.22481372495,188.8642670694,88.88832710161,13.91,12.87,15.01,0.846750266822805
DALYs (Disability-Adjusted Life Years),Japan,Stroke,Ambient particulate matter pollution,Percent,2012,0.0728632764712319,0.0981152551165588,0.0503686743169392,12.37,11.63,13.25,0.849061489406189
DALYs (Disability-Adjusted Life Years),Japan,Stroke,Ambient particulate matter pollution,Rate,2012,144.37546757773,193.82328882582,100.03906053561,12.37,11.63,13.25,0.849061489406189
DALYs (Disability-Adjusted Life Years),Japan,Stroke,Ambient particulate matter pollution,Percent,2013,0.0781141361063957,0.103744554889913,0.0557315257547107,13.45,12.54,14.35,0.851356993626047
DALYs (Disability-Adjusted Life Years),Japan,Stroke,Ambient particulate matter pollution,Rate,2013,153.18052859008,204.4199086117,109.36386667941,13.45,12.54,14.35,0.851356993626047
DALYs (Disability-Adjusted Life Years),Japan,Stroke,Ambient particulate matter pollution,Percent,2014,0.0827348021767637,0.1091540575764222,0.0594777235956995,13.41,12.45,14.29,0.85369274935716
DALYs (Disability-Adjusted Life Years),Japan,Stroke,Ambient particulate matter pollution,Rate,2014,160.34046186937,214.79072730306,114.35668105888,13.41,12.45,14.29,0.85369274935716
DALYs (Disability-Adjusted Life Years),Japan,Stroke,Ambient particulate matter pollution,Percent,2015,0.0852531356329832,0.1154290255871145,0.0602795103125735,12.75,11.88,13.54,0.856097498738686
DALYs (Disability-Adjusted Life Years),Japan,Stroke,Ambient particulate matter pollution,Rate,2015,164.02650256912,224.40344607601,113.7954826255,12.75,11.88,13.54,0.856097498738686
DALYs (Disability-Adjusted Life Years),Japan,Stroke,Ambient particulate matter pollution,Percent,2016,0.0858370258210763,0.1154443889281034,0.0607391426666441,12.54,11.63,13.37,0.858698173210648
DALYs (Disability-Adjusted Life Years),Japan,Stroke,Ambient particulate matter pollution,Rate,2016,165.47133537503,225.38168754476,115.18075940056,12.54,11.63,13.37,0.858698173210648
DALYs (Disability-Adjusted Life Years),Japan,Stroke,Ambient particulate matter pollution,Percent,2017,0.085924238061569,0.115601303463484,0.059340835446973,11.89,10.91,12.73,0.861393308858287
DALYs (Disability-Adjusted Life Years),Japan,Stroke,Ambient particulate matter pollution,Rate,2017,166.55718490217,227.94813597652,112.64731447741,11.89,10.91,12.73,0.861393308858287
DALYs (Disability-Adjusted Life Years),Japan,Stroke,Ambient particulate matter pollution,Percent,2018,0.0857437925035108,0.1237101656573425,0.0543204071468628,10.87,10.13,11.65,0.864237136659234
DALYs (Disability-Adjusted Life Years),Japan,Stroke,Ambient particulate matter pollution,Rate,2018,167.57252459074,243.38940396773,104.78498465117,10.87,10.13,11.65,0.864237136659234
DALYs (Disability-Adjusted Life Years),Japan,Stroke,Ambient particulate matter pollution,Percent,2019,0.0854459671189195,0.1340530959156721,0.0473893149093769,10.84,10.02,11.55,0.867148183486851
DALYs (Disability-Adjusted Life Years),Japan,Stroke,Ambient particulate matter pollution,Rate,2019,168.35060908427002,259.89805384344,92.72047742204,10.84,10.02,11.55,0.867148183486851
DALYs (Disability-Adjusted Life Years),Russian Federation,Stroke,Ambient particulate matter pollution,Percent,2010,0.108860501335492,0.1572550904555251,0.0722185866532198,11.88,9.67,14.68,0.763320116187813
DALYs (Disability-Adjusted Life Years),Russian Federation,Stroke,Ambient particulate matter pollution,Rate,2010,569.62575277311,828.1768107932901,379.10102586075,11.88,9.67,14.68,0.763320116187813
DALYs (Disability-Adjusted Life Years),Russian Federation,Stroke,Ambient particulate matter pollution,Percent,2011,0.1060090093027491,0.1477927623628879,0.0730239582393572,10.53,8.32,13.19,0.767633587927234
DALYs (Disability-Adjusted Life Years),Russian Federation,Stroke,Ambient particulate matter pollution,Rate,2011,506.51238537283,701.7554546205799,349.6204236273,10.53,8.32,13.19,0.767633587927234
DALYs (Disability-Adjusted Life Years),Russian Federation,Stroke,Ambient particulate matter pollution,Percent,2012,0.1015205859237262,0.1397321737839257,0.070851433391701,10.22,8.31,12.3,0.77192038427212
DALYs (Disability-Adjusted Life Years),Russian Federation,Stroke,Ambient particulate matter pollution,Rate,2012,463.63997698155,633.6134606314,325.7424278178,10.22,8.31,12.3,0.77192038427212
DALYs (Disability-Adjusted Life Years),Russian Federation,Stroke,Ambient particulate matter pollution,Percent,2013,0.0962560610772258,0.1329469862074623,0.0668951858435925,10.46,8.4,12.97,0.776526978961411
DALYs (Disability-Adjusted Life Years),Russian Federation,Stroke,Ambient particulate matter pollution,Rate,2013,425.97991837157,585.42721015076,295.55671849737,10.46,8.4,12.97,0.776526978961411
DALYs (Disability-Adjusted Life Years),Russian Federation,Stroke,Ambient particulate matter pollution,Percent,2014,0.0911144445491519,0.1312256056802251,0.0585869987873124,10.8,8.78,13.19,0.780617524284297
DALYs (Disability-Adjusted Life Years),Russian Federation,Stroke,Ambient particulate matter pollution,Rate,2014,403.98002719035,581.18305521615,263.6728851106,10.8,8.78,13.19,0.780617524284297
DALYs (Disability-Adjusted Life Years),Russian Federation,Stroke,Ambient particulate matter pollution,Percent,2015,0.0872186861129966,0.1310975568357439,0.0520010830593744,9.49,7.7,11.57,0.784913773964283
DALYs (Disability-Adjusted Life Years),Russian Federation,Stroke,Ambient particulate matter pollution,Rate,2015,380.29626548274,571.75425743465,225.38225262039,9.49,7.7,11.57,0.784913773964283
DALYs (Disability-Adjusted Life Years),Russian Federation,Stroke,Ambient particulate matter pollution,Percent,2016,0.0843264052816701,0.1226048048571241,0.0538631325680951,8.71,7.07,11.03,0.790330149439335
DALYs (Disability-Adjusted Life Years),Russian Federation,Stroke,Ambient particulate matter pollution,Rate,2016,364.91869241774,531.47536058891,230.00538556976,8.71,7.07,11.03,0.790330149439335
DALYs (Disability-Adjusted Life Years),Russian Federation,Stroke,Ambient particulate matter pollution,Percent,2017,0.0813883144320631,0.1166431731369209,0.053582290875766,8.38,6.8,10.4,0.79566948446832
DALYs (Disability-Adjusted Life Years),Russian Federation,Stroke,Ambient particulate matter pollution,Rate,2017,335.21975144681,482.12885681728,219.61223365376,8.38,6.8,10.4,0.79566948446832
DALYs (Disability-Adjusted Life Years),Russian Federation,Stroke,Ambient particulate matter pollution,Percent,2018,0.078722719245989,0.116954467428052,0.0513341705789021,9.22,7.62,11.25,0.800108144129611
DALYs (Disability-Adjusted Life Years),Russian Federation,Stroke,Ambient particulate matter pollution,Rate,2018,325.38745478125,480.50179371925,210.72135795815,9.22,7.62,11.25,0.800108144129611
DALYs (Disability-Adjusted Life Years),Russian Federation,Stroke,Ambient particulate matter pollution,Percent,2019,0.0760371573757095,0.1158424476931255,0.046349475730736,8.88,7.31,10.85,0.803658201264112
DALYs (Disability-Adjusted Life Years),Russian Federation,Stroke,Ambient particulate matter pollution,Rate,2019,308.97837076111,470.7310868164,186.56664791063,8.88,7.31,10.85,0.803658201264112
DALYs (Disability-Adjusted Life Years),Italy,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2010,0.1205272937953923,0.1458469546410896,0.0958550831023131,20.11,19.77,20.43,0.778109205917719
DALYs (Disability-Adjusted Life Years),Italy,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2010,648.1990157656301,796.1769722928501,505.33577925757,20.11,19.77,20.43,0.778109205917719
DALYs (Disability-Adjusted Life Years),Italy,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2011,0.1170898191543408,0.1415672975426474,0.0929074474833956,20.73,20.32,21.04,0.780703467869893
DALYs (Disability-Adjusted Life Years),Italy,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2011,626.21518421593,773.5723603086301,485.1818358934,20.73,20.32,21.04,0.780703467869893
DALYs (Disability-Adjusted Life Years),Italy,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2012,0.113528469752909,0.1373546694681489,0.0899388738534395,18.52,18.22,18.81,0.783090981066118
DALYs (Disability-Adjusted Life Years),Italy,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2012,605.71181909397,749.04741371616,468.57672284380993,18.52,18.22,18.81,0.783090981066118
DALYs (Disability-Adjusted Life Years),Italy,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2013,0.1096861125661987,0.1331065365353197,0.0866481501853351,17.91,17.66,18.18,0.785356877137869
DALYs (Disability-Adjusted Life Years),Italy,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2013,576.11819959273,716.48391830403,443.92436673924,17.91,17.66,18.18,0.785356877137869
DALYs (Disability-Adjusted Life Years),Italy,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2014,0.105901780456777,0.1289908236930859,0.0835658258926803,16.69,16.42,16.94,0.787533956365705
DALYs (Disability-Adjusted Life Years),Italy,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2014,554.38361438023,690.4520237998801,425.02085294792,16.69,16.42,16.94,0.787533956365705
DALYs (Disability-Adjusted Life Years),Italy,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2015,0.1020640433103753,0.1248047009522168,0.0801133344813637,17.28,17.0,17.54,0.789902118846972
DALYs (Disability-Adjusted Life Years),Italy,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2015,552.50504809369,690.74995850299,420.02298937551,17.28,17.0,17.54,0.789902118846972
DALYs (Disability-Adjusted Life Years),Italy,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2016,0.0959692756820229,0.1178038508854763,0.0749094059507483,15.82,15.59,16.07,0.792477244295977
DALYs (Disability-Adjusted Life Years),Italy,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2016,507.9406789267,639.7280032446399,385.48335809044,15.82,15.59,16.07,0.792477244295977
DALYs (Disability-Adjusted Life Years),Italy,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2017,0.089585548293846,0.1106778060615159,0.0698376455204253,15.73,15.5,15.97,0.795311186445406
DALYs (Disability-Adjusted Life Years),Italy,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2017,477.21089567621993,602.70387221649,362.59602106954,15.73,15.5,15.97,0.795311186445406
DALYs (Disability-Adjusted Life Years),Italy,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2018,0.0835699578650182,0.104202771361156,0.0648441560228611,15.97,15.75,16.19,0.798362690372083
DALYs (Disability-Adjusted Life Years),Italy,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2018,439.34372207858,557.70321730388,330.62996876747,15.97,15.75,16.19,0.798362690372083
DALYs (Disability-Adjusted Life Years),Italy,Cardiovascular diseases,Ambient particulate matter pollution,Percent,2019,0.0800372890997925,0.1005285957908235,0.0614373628560817,14.22,13.99,14.44,0.801530020572533
